PM2_5,PM10,CO,NO2,SO2,O3,Rainfall,Temperature,Humidity,Wind_Speed,Altitude,Distance_to_Street,Traffic_Volume,NDVI,asthma
27.445476962517006,40.268620639914005,0.031545132233627315,0.0004844050028922821,0.0002768606834833541,0.13460366363426812,340.3477968456312,14.770992236756646,37.15258281779221,16.48747327310317,1376.9823063167821,933.954131795238,45117,0.11075382598153755,1
10.177155434617655,82.05482253057681,0.04086819414060734,0.0004922295255299417,0.0002324334119464469,0.13379444896533496,398.2677542608825,15.072475196356018,36.16174796951236,17.2714162276502,1290.7832350150497,638.5250461916646,23461,0.13361998411612344,1
41.50065246468368,40.303887425931464,0.042684005063578785,0.0007832979723560258,0.00012743322012704554,0.13464886690331812,283.497976963442,15.666716374162915,39.1730981705258,13.201387161949345,1320.1893183779869,995.1821206249388,18226,0.17394236139396205,0
43.93146516463791,100.76503794456298,0.04048544259437158,0.0005369940497349859,0.00012548810415521013,0.13419156065895138,399.01193210949856,17.1341334151906,42.90757615925928,16.35518870822907,1483.3339630001317,31.399629812741136,51318,0.13549989307103255,1
31.235026623399957,53.42581718094027,0.03785149552369224,0.0006413006178307603,0.0002088232037583294,0.13499581850871073,407.92605849391174,15.382839582755397,36.851327097737546,18.213903029589627,1663.3863143997223,362.61695158546206,46381,0.6321955877809259,0
16.198873779246714,48.084031979315085,0.03594141904833299,0.00046164188964947344,0.0002721321705838964,0.13329045619296168,396.02252426446216,15.880878297014284,39.960725950016275,18.37434750895812,1118.401080982152,407.59833383218125,52663,0.3000627270529208,1
24.02670713063641,111.86641374929332,0.035080452788913113,0.0006637939866360829,0.0002798801176235005,0.13379042033708155,364.7671249283395,15.45651744758459,42.77468495894066,13.784299807884068,1463.147581287876,679.5518622851849,17148,0.6175188349869808,0
19.569247517574716,70.37495678590884,0.044960552954641304,0.0006721286685076255,0.00010738344255695077,0.13574144356787485,238.30298804745283,16.587343382366203,36.349457399643654,16.17600294502779,1055.2920090169937,645.9341848009383,42986,0.8694349707203808,1
16.343157315798106,54.921403864002805,0.03395724564062103,0.0008004693607707152,0.00023402712715852843,0.13514897603042808,277.51384129490583,14.912426165502565,37.55115401307613,15.779750291303204,1825.802950449577,177.61981945520222,46510,0.39286282766152697,0
11.173635215752277,45.63854338221694,0.04043591891404023,0.0005285313460946044,0.0002408527383429462,0.13383177524904757,303.82248362893625,14.85697111161481,42.374287551608234,13.603550108427793,1512.1063370285078,696.3758498705657,16060,0.8271390618650376,0
12.469906159015045,96.02529425052619,0.04432086994247502,0.0006036827621064162,0.0001271699295630072,0.13552739232050673,256.58221065907935,15.120895821582792,37.21995074950952,15.10386993168427,1447.4525611066044,735.6975053062538,44660,0.30778364973857847,1
37.95741325207829,79.834033682221,0.037749849384877784,0.0005968775707827034,0.00022524265593541694,0.13537656981482574,275.63735950263947,16.403593210110998,37.761651045318295,14.93653977317923,1458.0854240004828,628.6843334246048,29030,0.36163945564201255,0
42.004418107373596,97.60602430275763,0.0322930473935593,0.000542602901340207,0.00011681331453108277,0.13394980730448225,292.1905876372223,16.881530102220786,37.1195856165685,14.677819611100135,1252.9026664718056,967.7543233731215,4278,0.31764048884892643,0
36.9944621340081,89.20607741427324,0.04019283503191026,0.0007832636581108136,0.00011024092695075949,0.13541771752760035,388.79907525579654,16.574679808161704,42.605435694539466,16.309106453608926,1092.487751000925,699.1931979813763,25005,0.4924827733326658,1
17.706412068243395,92.32791883833971,0.03531855594085277,0.0007872428015598955,0.00014896938642853944,0.13434737024179075,277.40716091947843,16.845296060377976,37.89888010538224,13.214088420842767,1096.6420664894372,251.37400729041383,32655,0.327993612392399,0
11.427129954416737,49.0840355917404,0.03515183877088303,0.0008071933896343806,0.00013954353023259235,0.13484020553956652,379.90611033781653,15.505062297002393,41.087143854473396,13.668988904431018,1449.1793621485713,565.1975211777511,58958,0.6686907521623473,1
16.5298458417957,90.21201035961974,0.033962902579978055,0.000651672565303077,0.0001322167053017085,0.1357121049593637,276.6536666365648,15.885287441731283,39.02201819518628,12.793992600981397,1723.923290579654,879.32165926506,15270,0.6227994463005202,1
35.40844876045838,74.70901729732525,0.03632724793817852,0.0007128253947136383,0.000134359402869038,0.13438260620580897,314.60357283017174,15.556995271901842,39.87681641107476,14.097876362115906,1801.3166366924465,500.86995338216553,11692,0.4486265749349189,1
40.58615271468803,64.54549947404816,0.04409678318938494,0.0008831371488740929,0.0001780857247589481,0.13566345292100745,287.30658311643714,15.954812291574106,41.08508950675191,18.57799800387305,1043.5434819404281,75.59587516160127,22628,0.15014751772699617,0
38.099870700930396,107.25075091192087,0.03785474246870343,0.0005211768475683812,0.00020578108126389084,0.13524512574828457,407.9034910783313,14.583114376041628,42.11839594197285,17.9298553021628,1693.5201761591486,76.3933167953057,42312,0.5474107227153785,0
20.548225595744974,109.37349824741796,0.04413151324007451,0.00046162372906627576,0.0001949651710213608,0.1352479460654273,302.6559961314821,16.468035766635026,41.44876930047248,15.351954434235594,1703.0466811997615,745.080171162218,13663,0.41200546937085103,0
19.59193272405221,30.140859467232563,0.04486152384521612,0.0006888065403185669,0.0001891181254712633,0.1346307867247339,357.1671338468572,16.33436241790355,37.66783689337951,16.98494277630299,1233.8338845850433,56.20955786622217,12952,0.8044989398939505,0
29.94613897049608,94.08126182977027,0.03187590779107232,0.000632518167110455,0.00015658228372376757,0.13599004983380406,411.28417006474035,16.42756937702581,36.10381113702196,16.274947097689644,1177.6280405893153,110.4431269411511,42495,0.27768623697167355,0
12.992798579906383,117.43794218109456,0.032562301999401466,0.0008664338450633166,0.00020168475926300475,0.1334748587681773,339.0144576699834,16.520460763030727,36.03251138159492,17.265831232194348,1082.2041513000047,302.1910269280519,23333,0.3525096990569869,0
23.935904275683015,97.85657132371055,0.03873727174887447,0.0006753302296182821,0.00017105725184429532,0.13567546063421984,306.04373080787076,17.07339993026121,41.895747096394636,16.016696878908274,1555.9952474050008,556.6956708208533,4649,0.13004643490168252,0
23.92494596660096,34.676091979884156,0.04044700823034375,0.00041990571972287693,0.00023192338538953922,0.13570574832351365,402.4096658360588,14.852230218688764,37.5485505992761,15.994715015919915,1509.712115255173,406.32747304672534,14199,0.3602870060113327,1
15.70270494785004,104.47841060101868,0.032136088499507345,0.0006752658402981128,0.00021401749334275884,0.13584527546662448,290.21811755333505,16.074626937084226,42.03241687852548,18.47253833318291,1444.5479538744878,563.5783427765489,9209,0.18675348632681055,1
32.74873757722178,119.29422133409814,0.03776255576582446,0.0008962573100809858,0.00017585537238492047,0.13380162968645823,351.24589190073885,15.376957071526974,39.03152153601196,13.479790454702595,1261.1662553125736,263.5114506489049,42011,0.6441913492762482,1
16.249063171901675,73.89003617591379,0.0437484800410019,0.0006448929339941204,0.00020819036748902488,0.13406327197596216,357.0862016563061,16.821267715456028,36.02621566297899,17.78061614620355,1647.5137170602036,894.1075983979475,10232,0.09095366906376567,0
37.7052665304047,46.66760110807211,0.03596194928310277,0.0005516927718145666,0.0002966635995751474,0.1352813938188282,309.8910830777255,16.340949186488718,38.629541148451004,18.010636757358682,1644.425963403266,586.6430124456344,55865,0.19794892335242173,1
27.241633289750435,32.35770376788583,0.04074618603193095,0.0008971651513428574,0.0001789539566051192,0.13371763326410266,342.2431222597129,14.519493856910039,39.73871183060106,16.408945374380544,1408.5720239344842,891.868204381326,24599,0.5089179637852945,1
39.04096312975206,53.18464983003497,0.03210515164125178,0.0005577665903315678,0.00016277449152065,0.13494166685019357,238.27901527635404,16.779951099424235,37.44788726700493,14.752217910649362,1221.3414358859009,778.5142948525573,36801,0.09429193787902965,0
43.832918666528435,113.44600375315073,0.037058736314389676,0.0005910697374162847,0.0002669731593306122,0.1353402520712049,280.7663368526011,16.502877483164664,42.10131792430195,13.91569424825674,1080.6553975778568,662.8030863757358,58694,0.10972442788667694,1
38.07689432639139,32.73483537271532,0.041559709626858315,0.0006330907955637785,0.0002761562607207068,0.13549373741526985,246.6862045370452,15.95131237054823,41.33263678468467,15.661767927669466,1640.70500782685,227.0318342822687,41411,0.633738271190568,1
22.46338540642462,93.70515875067917,0.040903558000460985,0.0005444842624605292,0.00018447468687354384,0.13597066760384524,347.9273950628119,16.137055757911234,41.67144094652335,13.095648333642231,1448.9554657957506,575.7500835203106,2355,0.8470811578512764,1
27.238119283660236,71.86850510553464,0.031170194800683414,0.0008729854449227997,0.00018509139994081925,0.13378724824508864,355.7170897659465,14.532885555624661,36.19342282999151,12.970018736023144,1272.7829584110552,498.5862873912121,45089,0.8641366954413185,1
21.506306360062787,32.177258750221974,0.03635918270210943,0.000516364174457776,0.00025882512036586177,0.13536092739814362,345.9550061545913,15.354810140714147,37.5278863799737,16.464879703294066,1807.0369819428365,576.459856459234,36827,0.6659300754895917,1
35.366837003506646,56.032029477538906,0.03741100592207639,0.0005936115706051035,0.00018616378159325904,0.1334849130813538,357.05204218547635,16.868318231002224,36.794881806904456,15.173750617729752,1435.2430527051342,258.6187713104762,9533,0.20531952389327496,0
37.90991075624248,31.288374990035397,0.04425458742569137,0.0005946043093117195,0.00021799416081071777,0.13342553319285097,324.7514418477691,16.003355637807562,41.989218389378195,18.98897051227073,1439.215645970299,453.83788125698044,21432,0.547585102640602,0
29.233510881330744,53.85417854925036,0.036498230405799824,0.0005967776680531578,0.00027852787428385775,0.13511348090923506,249.2102864305216,14.606520272891267,36.12514938824373,17.611012092616818,1634.6993209427096,3.64670278467627,24766,0.08614086104833404,1
38.21704479275715,98.34584361761674,0.0434336546450765,0.0005167836805343055,0.00018555565508448395,0.13439456434243982,315.5368677408318,15.128371653049145,37.44302312196115,14.45926192669063,1197.7911951508527,907.630953334707,10804,0.6513530397218464,1
34.96723550595934,110.98500111185452,0.041474574768683846,0.0008767014396910476,0.0001415149636540424,0.13568229860831849,230.9849752556469,16.818797569622113,37.347709408066976,15.336914592350233,1628.8471885365414,349.26490584763894,50978,0.7982172409343371,1
13.963331604426434,71.43224440817337,0.04303712544736304,0.0006375501703458602,0.00019622300910296538,0.13439017302641396,368.03423097414884,16.497450204227466,41.294322505361116,16.070287552833616,1728.0164134769457,73.98888420190508,17956,0.3565399464868769,0
40.51452347108312,73.88650287004899,0.039718547645357774,0.0006899147880238625,0.0002952835702605896,0.13592823499741757,250.7645983184439,16.53446053298973,41.58242284399112,15.59173139893564,1420.001822896224,402.4551782789696,37459,0.4760574417655703,0
41.0480248492791,42.279577730105984,0.04200687913165481,0.0004924191989735125,0.0002416016504770052,0.13348655011722363,313.67984336234474,14.50065036119824,36.296344621317445,17.360548148768654,1668.963659074111,477.06674956727244,1767,0.42217112290872816,1
22.44854507627322,85.13161215103372,0.039090475577717235,0.000673203537106066,0.00026780725061211044,0.1347310612050717,381.7541977126978,14.537750625022685,41.55095555974758,17.904331525402622,1377.6818949743933,324.8866064812187,55935,0.7546223126986014,0
40.31223613251429,79.88038627188149,0.04224952723247645,0.0006038890172030813,0.00016999297057281027,0.134952483851468,237.74787286017346,17.10558538185678,38.70001698932714,17.003909485192526,1149.3080862780303,371.119691218732,44162,0.35621298938126367,1
33.73056533956722,119.80387701137803,0.04119719196075504,0.0008466522468940614,0.00026592758848248275,0.13475558435617857,380.4386972476253,15.51240428250123,38.33600393933055,15.151579911852927,1817.5050500948828,950.9681864523993,18458,0.46157445461684027,0
37.12964881763901,48.16681069106535,0.04287258925442077,0.0006721724438171605,0.0002502176852111185,0.13428834369123613,367.5556898828995,16.998214532473803,38.427320503440484,13.471307363923124,1068.2488509619839,850.3627876578505,12491,0.5715579359218917,1
36.189089163428044,70.47658582054859,0.035554068657064467,0.0004340933098827314,0.0003071795930636586,0.13489176609192563,302.16222216331124,15.82664254372572,38.81927533123209,13.805659781995775,1292.6469682863296,167.8789010828463,13979,0.47668846601982556,1
28.8088461028273,102.44160991572947,0.03621042557345656,0.0004765722500419781,0.00029645983477936,0.13358932394566836,295.6993763447575,14.646162902686266,41.76119816157035,18.527226612104158,1184.1948057698946,247.87557232395073,3868,0.6564018893026667,0
15.932246134013237,105.78299649387792,0.0404007080813409,0.0006448220380160163,0.00015706069576861773,0.13481521376031325,355.3580686884249,15.984943263236433,38.74932643247303,16.3261838531544,1569.000517007087,778.1256612865217,11333,0.14932259099706172,1
41.309327941293205,61.07008285215229,0.04446089254403757,0.0005199099761032951,0.00023816948135296442,0.13369404613960045,321.11654299379404,16.5046354233766,37.22182118452447,14.741679594005863,1533.6539161350174,157.45295718984664,4698,0.4115567336327697,0
35.8153805556112,80.19379436250395,0.040574130325694804,0.0006916536240921023,0.00010763155714641092,0.1351608037718422,279.20520196101074,15.077621213562827,40.397278231572486,18.085841460893338,1784.8028285065911,958.7846047250312,31760,0.52692433516177,0
14.858951042729355,68.66911314650416,0.04414695871230408,0.0006220917034391833,0.00023385452105393657,0.13483805303402382,391.4056207904797,16.78319101031055,36.41157211581246,16.037538924467714,1805.2103708024,773.5191902421032,30676,0.38607990506100454,1
12.535641072809561,63.283193038845894,0.039089298703515185,0.0008916703842071134,0.0002670643223045961,0.13357386747008956,305.21504446251583,16.498403362983495,38.361306717723906,17.245488582921638,1118.2678190601623,835.8513211799543,43819,0.8707704026697407,0
41.1061827954142,69.52348349703735,0.041240950496603944,0.0006426152278826781,0.00013191583831955077,0.13419290495719827,273.94048230990114,15.915496405340356,39.437986783942634,15.69548674146215,1781.374795902148,481.687768661538,24394,0.23011664394060638,0
